pair_id,word,split,group,gold,cos_L5,rel_cos_L5,cos_L8,rel_cos_L8,cos_L12,rel_cos_L12,cos_sent,rel_cos_sent,jaccard,rel_jaccard,simlr,rel_simlr,finetuned,rel_finetuned
2095-pogrom,pogrom,train,COMPARE,1.0,0.8213583,2.7734427,0.7402252,2.698929,0.65053105,3.0332787,0.8451941,3.6297898,0.025,1.1249999999997917,0.5585451779093664,2.6756355337280993,0.99349725,3.9804916
2096-pogrom,pogrom,train,COMPARE,1.0,0.8395216,2.919021,0.7810993,2.9224849,0.67390907,3.1013358,0.8541758,3.6642528,0.0,1.0,0.660337663338205,2.981012990014615,0.9929092,3.9787276
2097-pogrom,pogrom,train,COMPARE,1.0,0.879277,3.23766,0.8419732,3.255427,0.8032341,3.4778209,0.73957586,3.2245302,0.05555555555555555,1.277777777777315,0.5390881722859706,2.6172645168579116,0.99423593,3.9827077
2098-pogrom,pogrom,train,COMPARE,1.0,0.8470311,2.9792097,0.79439837,2.9952226,0.8063443,3.4868748,0.8153109,3.5151274,0.02857142857142857,1.1428571428569048,0.6070011681470538,2.8210035044411614,0.9927033,3.9781098
2099-pogrom,pogrom,train,COMPARE,1.0,0.8168679,2.7374518,0.7243432,2.6120644,0.6089257,2.9121592,0.754776,3.2828536,0.06976744186046512,1.3488372093017442,0.3153264882087485,1.9459794646262454,0.99307704,3.979231
2100-pogrom,pogrom,train,COMPARE,1.0,0.89403105,3.3559134,0.8316383,3.1989014,0.8444694,3.597863,0.8495865,3.6466432,0.03125,1.1562499999997395,0.7023195828251013,3.106958748475304,0.99332184,3.9799654
2101-pogrom,pogrom,train,COMPARE,1.0,0.8859855,3.2914286,0.88210654,3.4749312,0.84496135,3.5992951,0.78888583,3.4137337,0.034482758620689655,1.1724137931031609,0.6525936548256506,2.9577809644769517,0.99213713,3.9764113
2102-pogrom,pogrom,train,COMPARE,1.0,0.8517463,3.0170019,0.80658054,3.0618513,0.78658646,3.4293568,0.899875,3.8396015,0.023809523809523808,1.1190476190474206,0.6560853936810133,2.96825618104304,0.994155,3.982465
2103-pogrom,pogrom,train,COMPARE,1.0,0.8717409,3.177258,0.8037417,3.0463247,0.6855583,3.1352484,0.8284257,3.5654492,0.045454545454545456,1.2272727272723485,0.6030247730423417,2.809074319127025,0.9905447,3.971634
2104-pogrom,pogrom,train,COMPARE,1.0,0.86104697,3.0915465,0.74570817,2.7289176,0.72843015,3.2600548,0.8541056,3.6639833,0.025,1.1249999999997917,0.6449115713123796,2.934734713937139,0.9927961,3.9783883
2105-pogrom,pogrom,train,COMPARE,1.0,0.8655355,3.127522,0.8448485,3.2711532,0.765313,3.3674266,0.8018045,3.463303,0.02631578947368421,1.1315789473682019,0.7070617138257747,3.1211851414773237,0.993232,3.979696
2106-pogrom,pogrom,train,COMPARE,1.0,0.8824015,3.262703,0.83638704,3.224874,0.73498416,3.2791348,0.78336704,3.392558,0.02564102564102564,1.1282051282049146,0.6586171814257233,2.97585154427717,0.6169948,2.8509843
2107-pogrom,pogrom,train,COMPARE,0.0,0.8417161,2.93661,0.7913344,2.9784644,0.58789635,2.8509395,0.67767185,2.9870038,0.0625,1.312499999999479,0.4814929720716144,2.4444789162148433,0.043693073,1.1310792
2108-pogrom,pogrom,train,COMPARE,1.0,0.8691296,3.1563287,0.82996184,3.1897323,0.79553115,3.4553962,0.8588499,3.682187,0.027777777777777776,1.1388888888886575,0.666207587786096,2.998622763358288,0.99266654,3.9779997
2109-pogrom,pogrom,train,COMPARE,1.0,0.7799067,2.4412084,0.7068826,2.516566,0.4497334,2.4487262,0.8369485,3.5981512,0.027777777777777776,1.1388888888886575,0.549531226881499,2.648593680644497,0.9931049,3.9793146
2110-pogrom,pogrom,train,COMPARE,1.0,0.8784801,3.2312727,0.8106385,3.084046,0.64496076,3.017063,0.7607105,3.3056245,0.043478260869565216,1.2173913043474638,0.6000122990938669,2.8000368972816005,0.9879169,3.9637506
2111-pogrom,pogrom,train,COMPARE,1.0,0.84545463,2.9665742,0.72659326,2.624371,0.59109056,2.8602383,0.8220261,3.5408936,0.022727272727272728,1.1136363636361741,0.5161818015329953,2.548545404598986,0.9944238,3.9832714
2112-pogrom,pogrom,train,COMPARE,1.0,0.8433167,2.9494386,0.81853163,3.1272163,0.71854806,3.2312865,0.82698953,3.5599384,0.05555555555555555,1.277777777777315,0.6847300186971996,3.054190056091599,0.9918848,3.9756546
2113-pogrom,pogrom,train,COMPARE,1.0,0.8230408,2.7869275,0.75858486,2.799345,0.6380728,2.9970107,0.73061085,3.1901314,0.03125,1.1562499999997395,0.4531695977049826,2.359508793114948,0.9940236,3.982071
2114-pogrom,pogrom,train,COMPARE,1.0,0.81323504,2.7083347,0.6945947,2.449359,0.5868706,2.8479536,0.8270087,3.560012,0.08823529411764706,1.4411764705875,0.2998875920491611,1.8996627761474834,0.99200165,3.976005
2115-pogrom,pogrom,train,COMPARE,1.0,0.85448074,3.0389185,0.7718252,2.8717613,0.51073694,2.6263168,0.7504589,3.266289,0.037037037037037035,1.1851851851848765,0.6711005816544404,3.0133017449633215,0.98574984,3.9572496
2116-pogrom,pogrom,train,COMPARE,1.0,0.8946971,3.361252,0.82533,3.1643991,0.72319406,3.244812,0.85055405,3.6503563,0.023809523809523808,1.1190476190474206,0.7854362286865805,3.3563086860597413,0.99383706,3.981511
2117-pogrom,pogrom,train,COMPARE,1.0,0.9060546,3.4522822,0.90772426,3.615044,0.93297493,3.855516,0.8457842,3.6320539,0.043478260869565216,1.2173913043474638,0.7816268038602757,3.344880411580827,0.99351066,3.980532
2118-pogrom,pogrom,train,COMPARE,1.0,0.7970778,2.5788345,0.72909564,2.6380575,0.5578741,2.76354,0.8393115,3.6072178,0.07142857142857142,1.357142857142262,0.6232463850190721,2.8697391550572164,0.99338853,3.9801655
2119-pogrom,pogrom,train,COMPARE,1.0,0.83670527,2.8964481,0.7799575,2.9162397,0.7014037,3.1813767,0.79286957,3.4290195,0.03125,1.1562499999997395,0.5994077167080026,2.798223150124008,0.9936553,3.980966
2120-pogrom,pogrom,train,COMPARE,1.0,0.805704,2.6479733,0.73793197,2.6863866,0.61466736,2.928874,0.8717567,3.731711,0.023809523809523808,1.1190476190474206,0.5988775674637348,2.7966327023912045,0.9935042,3.9805126
2121-pogrom,pogrom,train,COMPARE,1.0,0.8745759,3.1999807,0.8216552,3.1443005,0.73915446,3.291275,0.8171555,3.5222049,0.0625,1.312499999999479,0.7197315234907963,3.1591945704723887,0.9939726,3.9819179
2122-pogrom,pogrom,train,COMPARE,1.0,0.8327098,2.8644245,0.7216823,2.5975113,0.5839248,2.8393779,0.8117527,3.5014744,0.022222222222222223,1.111111111110926,0.750364905555963,3.251094716667889,0.9934994,3.9804983
2123-pogrom,pogrom,train,COMPARE,1.0,0.8481696,2.9883347,0.81274587,3.0955718,0.7299714,3.2645419,0.8561959,3.672004,0.0425531914893617,1.2127659574464538,0.682714328106269,3.048142984318807,0.99336207,3.9800863
2124-pogrom,pogrom,train,COMPARE,1.0,0.8769264,3.21882,0.73875797,2.6909041,0.46981514,2.5071871,0.84250784,3.6194823,0.03333333333333333,1.166666666666389,0.745024467747227,3.235073403241681,0.9908332,3.9724996
2125-pogrom,pogrom,train,COMPARE,1.0,0.8275204,2.8228314,0.725758,2.619803,0.5104543,2.625494,0.5121119,2.3517466,0.043478260869565216,1.2173913043474638,0.5263006796448192,2.5789020389344577,0.99348265,3.980448
2126-pogrom,pogrom,train,COMPARE,1.0,0.8149891,2.7223933,0.7686541,2.8544173,0.58296496,2.8365836,0.8081546,3.4876683,0.037037037037037035,1.1851851851848765,0.5294632884931809,2.5883898654795425,0.9930097,3.9790292
2127-pogrom,pogrom,train,COMPARE,1.0,0.8296975,2.840281,0.7928496,2.9867518,0.69085777,3.150676,0.7698909,3.3408499,0.030303030303030304,1.151515151514899,0.45989347313267354,2.3796804193980208,0.9938152,3.9814456
2128-pogrom,pogrom,train,COMPARE,1.0,0.85031295,3.0055134,0.8094752,3.0776832,0.6787431,3.1154084,0.8666495,3.7121143,0.02127659574468085,1.1063829787232269,0.7729195330492454,3.318758599147736,0.9940059,3.9820178
2129-pogrom,pogrom,train,COMPARE,1.0,0.8377969,2.9051976,0.78621215,2.950449,0.6026128,2.8937814,0.8156743,3.5165217,0.02702702702702703,1.13513513513491,0.8039340729396224,3.4118022188188672,0.9933623,3.9800868
2130-pogrom,pogrom,train,COMPARE,1.0,0.8697761,3.1615105,0.7806671,2.9201212,0.6850322,3.1337168,0.8052927,3.4766872,0.030303030303030304,1.151515151514899,0.6171138499425434,2.85134154982763,0.9942093,3.9826279
2131-pogrom,pogrom,train,COMPARE,1.0,0.84511745,2.9638715,0.7397234,2.6961846,0.5466641,2.7309062,0.781034,3.383606,0.037037037037037035,1.1851851851848765,0.6187109962294332,2.8561329886882993,0.9937284,3.9811852
2132-pogrom,pogrom,train,COMPARE,1.0,0.8684299,3.1507206,0.817587,3.1220498,0.7540394,3.3346074,0.8433145,3.6225777,0.02631578947368421,1.1315789473682019,0.6397784359230058,2.919335307769017,0.9930941,3.9792824
2133-pogrom,pogrom,train,COMPARE,1.0,0.8519442,3.018588,0.78750587,2.9575248,0.6320753,2.9795513,0.77427804,3.3576834,0.041666666666666664,1.2083333333329862,0.6627651050028016,2.988295315008405,0.9934643,3.980393
2134-pogrom,pogrom,train,COMPARE,1.0,0.81172216,2.696209,0.81550056,3.1106381,0.8412112,3.588378,0.8805018,3.7652664,0.023809523809523808,1.1190476190474206,0.6085070026557955,2.8255210079673865,0.99337375,3.9801211
2135-pogrom,pogrom,train,COMPARE,1.0,0.8927041,3.3452783,0.8632467,3.3717797,0.6672137,3.0818443,0.7298281,3.187128,0.04,1.1999999999996667,0.7233693398977687,3.1701080196933065,0.99210256,3.9763076
2136-pogrom,pogrom,train,COMPARE,1.0,0.9095673,3.4804363,0.8509755,3.304664,0.7872932,3.4314141,0.7560398,3.287703,0.06666666666666667,1.333333333332778,0.6465186874142181,2.939556062242654,0.9932041,3.9796124
2137-pogrom,pogrom,train,COMPARE,1.0,0.84552467,2.9671354,0.8070333,3.0643277,0.84546196,3.6007524,0.86010015,3.6869845,0.04,1.1999999999996667,0.5822641015409113,2.7467923046227343,0.99367046,3.9810114
2138-pogrom,pogrom,train,COMPARE,1.0,0.86494094,3.1227567,0.69847584,2.4705863,0.5194959,2.6518154,0.8464427,3.6345806,0.022222222222222223,1.111111111110926,0.7058406782204962,3.117522034661489,0.99355525,3.9806657
2139-pogrom,pogrom,train,COMPARE,1.0,0.8241503,2.7958205,0.7812776,2.92346,0.6297513,2.972786,0.72009635,3.1497872,0.024390243902439025,1.1219512195119918,0.5389234728984591,2.6167704186953773,0.99453247,3.9835973
2140-pogrom,pogrom,train,COMPARE,1.0,0.9210935,3.5728188,0.90079105,3.5771239,0.90637195,3.7780707,0.89892733,3.8359652,0.023255813953488372,1.116279069767248,0.8413431291282838,3.5240293873848514,0.99393034,3.981791
2141-pogrom,pogrom,train,COMPARE,1.0,0.8786944,3.2329905,0.8214998,3.1434505,0.5824107,2.83497,0.8054662,3.4773529,0.022727272727272728,1.1136363636361741,0.7037415111108883,3.111224533332665,0.9933963,3.9801888
2142-pogrom,pogrom,train,COMPARE,1.0,0.85395765,3.0347257,0.77110195,2.8678055,0.4965583,2.5850406,0.85709095,3.675438,0.027777777777777776,1.1388888888886575,0.7778857906107547,3.333657371832264,0.9932595,3.9797785
2143-pogrom,pogrom,train,COMPARE,0.0,0.8168433,2.7372544,0.63667166,2.1325562,0.23274758,1.8170471,0.47686726,2.2165122,0.06060606060606061,1.303030303029798,0.20292857807874778,1.6087857342362435,0.028415898,1.0852478
2145-pogrom,pogrom,train,COMPARE,1.0,0.7741072,2.3947258,0.7048012,2.505182,0.6521468,3.0379825,0.63770187,2.833638,0.045454545454545456,1.2272727272723485,0.43858174671909717,2.3157452401572916,0.9923934,3.97718
2146-pogrom,pogrom,train,COMPARE,0.0,0.8683573,3.1501386,0.83790815,3.2331936,0.81434685,3.5101717,0.7571713,3.2920444,0.058823529411764705,1.2941176470583333,0.5083171628039453,2.524951488411836,0.84975535,3.549266
2147-pogrom,pogrom,train,COMPARE,1.0,0.86881995,3.153847,0.85736513,3.339611,0.82597935,3.5440354,0.8536047,3.6620612,0.043478260869565216,1.2173913043474638,0.7543245095849742,3.2629735287549226,0.9932367,3.97971
2148-pogrom,pogrom,train,COMPARE,1.0,0.8044537,2.637952,0.7194494,2.5852985,0.48188454,2.5423229,0.82283294,3.5439894,0.02702702702702703,1.13513513513491,0.5704611612523217,2.7113834837569653,0.9933868,3.9801605
2149-pogrom,pogrom,train,COMPARE,1.0,0.88921463,3.3173099,0.8619164,3.3645039,0.78346795,3.4202785,0.78424835,3.3959396,0.029411764705882353,1.1470588235291665,0.7370204530151483,3.211061359045445,0.9939359,3.9818077
2150-pogrom,pogrom,train,COMPARE,1.0,0.84944975,2.998595,0.7494687,2.7494853,0.697163,3.1690314,0.8333324,3.5842762,0.020833333333333332,1.104166666666493,0.5358354667819588,2.6075064003458763,0.99183273,3.9754982
2151-pogrom,pogrom,train,COMPARE,1.0,0.8172494,2.7405097,0.7055422,2.509235,0.7040384,3.1890469,0.7948754,3.4367156,0.058823529411764705,1.2941176470583333,0.4461438250731778,2.3384314752195334,0.9937827,3.981348
2152-pogrom,pogrom,train,COMPARE,1.0,0.8836418,3.2726436,0.79945433,3.0228753,0.6540519,3.0435286,0.76381725,3.3175454,0.029411764705882353,1.1470588235291665,0.6671904723934915,3.0015714171804744,0.9927146,3.9781437
2153-pogrom,pogrom,train,COMPARE,1.0,0.8368944,2.897964,0.83693385,3.227865,0.8244313,3.5395288,0.86680883,3.7127259,0.02564102564102564,1.1282051282049146,0.6521403956003422,2.956421186801027,0.99391276,3.9817383
2154-pogrom,pogrom,train,COMPARE,1.0,0.85810745,3.0679865,0.7536212,2.772197,0.44323948,2.4298213,0.7601141,3.303336,0.02702702702702703,1.13513513513491,0.6221486784610735,2.8664460353832206,0.94218874,3.8265662
2155-pogrom,pogrom,train,COMPARE,1.0,0.8594301,3.078587,0.7657438,2.8385,0.65834236,3.0560188,0.8039743,3.4716282,0.0425531914893617,1.2127659574464538,0.5939104420043433,2.7817313260130296,0.9933031,3.9799094
2156-pogrom,pogrom,train,COMPARE,1.0,0.8660896,3.131963,0.8315303,3.1983109,0.55804384,2.7640343,0.71274704,3.1215878,0.03125,1.1562499999997395,0.7382294772945011,3.214688431883503,0.99388254,3.9816475
2157-pogrom,pogrom,train,COMPARE,1.0,0.8924296,3.343078,0.82813144,3.1797214,0.71676725,3.2261024,0.7813915,3.3849778,0.03571428571428571,1.1785714285711308,0.5591248173627759,2.6773744520883276,0.9922496,3.976749
2158-pogrom,pogrom,train,COMPARE,1.0,0.877263,3.2215178,0.8536297,3.3191807,0.847323,3.6061702,0.8474734,3.6385353,0.05405405405405406,1.2702702702698199,0.7405053572020935,3.2215160716062807,0.9937842,3.9813526
2159-pogrom,pogrom,train,COMPARE,1.0,0.8276317,2.8237238,0.77966815,2.9146574,0.67851686,3.11475,0.82195187,3.540609,0.02702702702702703,1.13513513513491,0.6681281019257412,3.004384305777224,0.99400985,3.9820294
2160-pogrom,pogrom,train,COMPARE,1.0,0.87996936,3.2432091,0.80842817,3.0719566,0.8074019,3.4899538,0.9098134,3.8777351,0.021739130434782608,1.108695652173732,0.7717592920963999,3.3152778762892,0.9938147,3.9814441
2161-pogrom,pogrom,train,COMPARE,1.0,0.8371738,2.9002037,0.7915113,2.979432,0.63933206,3.0006766,0.85807157,3.6792006,0.07894736842105263,1.3947368421046051,0.7626602906902072,3.2879808720706216,0.99364895,3.9809468
2162-pogrom,pogrom,train,COMPARE,1.0,0.8589728,3.074922,0.75757325,2.7938123,0.6289416,2.9704285,0.810442,3.496445,0.07692307692307693,1.3846153846147438,0.6882682041217368,3.0648046123652106,0.993401,3.980203
2163-pogrom,pogrom,train,COMPARE,1.0,0.8662126,3.1329489,0.8549122,3.3261952,0.82814854,3.5503504,0.81097496,3.49849,0.04878048780487805,1.2439024390239837,0.7144814944665673,3.1434444833997017,0.99367297,3.981019
2164-pogrom,pogrom,train,COMPARE,1.0,0.8594054,3.0783894,0.84810615,3.2889705,0.8848534,3.715427,0.88247764,3.7728472,0.023809523809523808,1.1190476190474206,0.7400239741937448,3.2200719225812344,0.99350005,3.9805002
2165-pogrom,pogrom,train,COMPARE,1.0,0.8698469,3.1620777,0.80753535,3.0670736,0.7826122,3.417787,0.8124976,3.5043325,0.022727272727272728,1.1136363636361741,0.7461895321556382,3.238568596466915,0.9941087,3.982326
2166-pogrom,pogrom,train,COMPARE,1.0,0.8549752,3.0428815,0.80880225,3.0740027,0.53609276,2.7001314,0.89451355,3.8190296,0.019230769230769232,1.096153846153686,0.7501103566632338,3.2503310699897012,0.9930347,3.979104
0479-containment,containment,train,COMPARE,1.0,0.7964145,2.573518,0.6552986,2.234434,0.3137156,2.0527575,0.4421222,2.0831947,0.030303030303030304,1.151515151514899,0.26375107217208915,1.7912532165162673,0.98244494,3.9473348
0481-containment,containment,train,COMPARE,1.0,0.80208755,2.6189876,0.7124572,2.5470555,0.49431562,2.5785117,0.7689024,3.337057,0.030303030303030304,1.151515151514899,0.5997857418503236,2.799357225550971,0.9916255,3.9748764
0487-containment,containment,train,COMPARE,0.0,0.80192053,2.617649,0.7030194,2.4954367,0.45760164,2.4716318,0.7633935,3.3159192,0.037037037037037035,1.1851851851848765,0.5118690775451505,2.5356072326354515,0.9433952,3.8301857
0488-containment,containment,train,COMPARE,1.0,0.8126011,2.7032535,0.7142829,2.557041,0.6643874,3.0736167,0.8562182,3.6720893,0.038461538461538464,1.1923076923073719,0.3709665771968173,2.112899731590452,0.9866883,3.960065
0489-containment,containment,train,COMPARE,0.0,0.8403092,2.9253335,0.7891843,2.9667046,0.7138213,3.2175264,0.8804824,3.7651918,0.024390243902439025,1.1219512195119918,0.4706292273417141,2.4118876820251423,0.9903776,3.9711328
0490-containment,containment,train,COMPARE,1.0,0.8733959,3.1905231,0.85381204,3.320178,0.8756453,3.6886208,0.88099,3.7671394,0.021739130434782608,1.108695652173732,0.7067701966316547,3.1203105898949643,0.98432815,3.9529843
0491-containment,containment,train,COMPARE,0.0,0.77053475,2.3660924,0.68414986,2.3922322,0.46421203,2.4908757,0.6432018,2.8547416,0.06666666666666667,1.333333333332778,0.22964246664403712,1.6889273999321115,0.056391034,1.1691731
0492-containment,containment,train,COMPARE,0.0,0.8463111,2.9734387,0.6520194,2.2164986,0.2951685,1.998764,0.7211569,3.1538565,0.0625,1.312499999999479,0.4264130395824977,2.279239118747493,0.017715294,1.0531459
0494-containment,containment,train,COMPARE,0.0,0.8330051,2.8667912,0.79849154,3.0176096,0.68520695,3.1342256,0.5341821,2.4364305,0.03571428571428571,1.1785714285711308,0.3028092604387726,1.9084277813163177,0.23900823,1.7170247
0495-containment,containment,train,COMPARE,0.0,0.8172835,2.740783,0.7154959,2.5636754,0.5655035,2.7857506,0.6229796,2.7771482,0.05263157894736842,1.2631578947364035,0.29989876825190737,1.899696304755722,0.053089675,1.159269
0496-containment,containment,train,COMPARE,1.0,0.75285494,2.224389,0.7365015,2.6785629,0.5421641,2.7178059,0.7297766,3.1869307,0.045454545454545456,1.2272727272723485,0.217659131690299,1.652977395070897,0.9885787,3.965736
0497-containment,containment,train,COMPARE,1.0,0.8525826,3.0237045,0.73033965,2.6448615,0.5661329,2.7875829,0.7078924,3.1029603,0.125,1.6249999999989584,0.3025208708026844,1.9075626124080531,0.061187472,1.1835624
0498-containment,containment,train,COMPARE,0.0,0.77672815,2.4157324,0.7828354,2.9319806,0.7450403,3.3084097,0.75763017,3.2938054,0.0625,1.312499999999479,0.2108249096103141,1.6324747288309425,0.051889982,1.1556699
0499-containment,containment,train,COMPARE,0.0,0.83436763,2.877712,0.70747626,2.519813,0.30897844,2.038967,0.80805427,3.4872837,0.043478260869565216,1.2173913043474638,0.40278521792351907,2.2083556537705573,0.030305868,1.0909176
0500-containment,containment,train,COMPARE,0.0,0.74533087,2.1640835,0.71725017,2.57327,0.5765008,2.8177652,0.84669286,3.6355405,0.0,1.0,0.767443652710042,3.302330958130126,0.28928027,1.8678408
0501-containment,containment,train,COMPARE,0.0,0.8734659,3.191084,0.80712044,3.064804,0.69706357,3.168742,0.7865459,3.404755,0.030303030303030304,1.151515151514899,0.5403075440797066,2.62092263223912,0.033898804,1.1016964
0502-containment,containment,train,COMPARE,1.0,0.8794755,3.2392507,0.85966986,3.3522167,0.8613874,3.6471138,0.79786915,3.448203,0.02702702702702703,1.13513513513491,0.6729494132694865,3.0188482398084595,0.97705567,3.9311671
0503-containment,containment,train,COMPARE,0.0,0.79259706,2.5429215,0.67979187,2.3683968,0.6097702,2.9146175,0.74113137,3.230499,0.041666666666666664,1.2083333333329862,0.3188696392775982,1.9566089178327946,0.08753375,1.2626013
0504-containment,containment,train,COMPARE,1.0,0.75684106,2.2563376,0.7096899,2.5319202,0.59083563,2.8594964,0.77008265,3.3415859,0.02702702702702703,1.13513513513491,0.7018619864541247,3.105585959362374,0.98516166,3.9554849
0505-containment,containment,train,COMPARE,1.0,0.8036995,2.6319072,0.7344358,2.6672647,0.609018,2.9124281,0.8089006,3.4905307,0.027777777777777776,1.1388888888886575,0.37081636867790546,2.1124491060337163,0.9780553,3.934166
0506-containment,containment,train,COMPARE,0.0,0.7946812,2.5596256,0.711411,2.5413337,0.56258196,2.7772455,0.7056399,3.0943177,0.15384615384615385,1.7692307692294873,0.14238386234915426,1.427151587047463,0.025364997,1.076095
0507-containment,containment,train,COMPARE,1.0,0.8769489,3.2190003,0.86520797,3.3825066,0.8577812,3.6366155,0.7775507,3.3702407,0.02857142857142857,1.1428571428569048,0.5588543967721277,2.676563190316383,0.9801501,3.9404502
0508-containment,containment,train,COMPARE,1.0,0.82807255,2.8272572,0.76936996,2.8583326,0.5258747,2.670385,0.76643175,3.327577,0.045454545454545456,1.2272727272723485,0.592181070577191,2.776543211731573,0.97763693,3.932911
